edge_id,hour,duration_mins,traffic_density,is_weekend,daily_train_volume,track_distance_km,trains_affected,delay_mins
BDWD-MKU,22,360,3,0,10,20,3,255
BDWD-MKU,5,360,3,1,10,20,3,281
BDWD-MKU,10,60,0,0,10,20,0,0
BDWD-MKU,17,300,2,1,10,20,2,158
BDWD-MKU,19,180,1,1,10,20,1,45
BDWD-MKU,4,120,1,0,10,20,1,43
BDWD-MKU,15,300,3,0,10,20,3,246
MKU-NN,5,360,5,1,23,28,5,459
MKU-NN,5,180,3,0,23,28,3,200
MKU-NN,20,240,4,0,23,28,4,281
MKU-NN,12,60,0,0,23,28,0,0
MKU-NN,7,180,2,1,23,28,2,119
MKU-NN,16,240,5,1,23,28,5,485
MKU-NN,9,480,6,1,23,28,6,638
MKU-NN,22,300,5,0,23,28,5,477
MKU-NN,8,240,4,1,23,28,4,308
MKU-NN,15,300,6,1,23,28,6,635
MKU-NN,11,300,3,0,23,28,3,223
MKU-NN,17,300,6,1,23,28,6,658
MKU-NN,2,60,2,0,23,28,2,99
MKU-NN,20,120,2,0,23,28,2,98
MKU-NN,6,360,7,1,23,28,8,828
JM-NN,19,480,6,0,14,12,6,696
JM-NN,9,480,4,1,14,12,4,406
JM-NN,12,300,2,1,14,12,2,166
JM-NN,15,240,2,1,14,12,2,127
JM-NN,5,240,3,1,14,12,3,227
JM-NN,5,60,1,1,14,12,1,48
JM-NN,9,480,4,1,14,12,4,397
JM-NN,8,480,4,0,14,12,4,424
JM-NN,13,180,1,0,14,12,1,47
JM-NN,22,180,2,1,14,12,2,101
JM-NN,8,480,4,0,14,12,4,388
JM-NN,14,60,0,0,14,12,0,0
JM-NN,12,480,5,1,14,12,5,527
JM-NN,5,300,3,1,14,12,3,225
JM-NN,6,480,5,1,14,12,5,576
JM-SEG,18,480,7,1,14,12,8,1016
JM-SEG,1,60,2,0,14,12,2,107
JM-SEG,17,480,5,1,14,12,5,577
JM-SEG,10,120,2,1,14,12,2,116
JM-SEG,12,180,1,0,14,12,1,39
JM-SEG,9,480,4,0,14,12,4,380
JM-SEG,10,360,4,1,14,12,4,343
JM-SEG,22,300,4,1,14,12,4,319
JM-SEG,18,360,4,1,14,12,4,382
JM-SEG,23,240,4,0,14,12,4,284
JM-SEG,22,480,5,1,14,12,5,555
JM-SEG,17,60,0,0,14,12,0,0
JM-SEG,11,180,2,0,14,12,2,112
JM-SEG,11,240,2,1,14,12,2,136
JM-SEG,9,60,0,1,14,12,0,0
AK-SEG,8,360,9,0,31,37,9,929
AK-SEG,2,300,7,0,31,37,7,660
AK-SEG,11,240,5,0,31,37,5,423
AK-SEG,7,180,2,0,31,37,2,96
AK-SEG,17,180,5,1,31,37,5,390
AK-SEG,15,300,6,0,31,37,6,524
AK-SEG,5,480,12,0,31,37,12,1419
AK-SEG,21,60,1,1,31,37,1,40
AK-SEG,13,240,4,1,31,37,4,326
AK-SEG,15,480,9,0,31,37,9,999
AK-SEG,13,120,3,0,31,37,3,184
AK-SEG,3,360,9,1,31,37,10,1057
AK-SEG,10,240,8,0,31,37,8,909
AK-SEG,2,60,0,1,31,37,0,0
AK-SEG,13,60,2,0,31,37,2,100
AK-MZR,12,60,0,1,30,38,0,0
AK-MZR,21,480,6,0,30,38,6,696
AK-MZR,8,120,3,0,30,38,3,198
AK-MZR,14,60,1,0,30,38,1,42
AK-MZR,15,360,11,1,30,38,12,1239
AK-MZR,22,180,3,0,30,38,3,200
AK-MZR,2,60,0,1,30,38,0,0
AK-MZR,14,60,1,0,30,38,1,45
AK-MZR,5,180,5,1,30,38,5,464
AK-MZR,4,360,10,0,30,38,10,1171
AK-MZR,6,60,1,0,30,38,1,44
AK-MZR,3,300,7,1,30,38,8,883
AK-MZR,6,480,11,1,30,38,12,1344
AK-MZR,14,360,8,0,30,38,8,921
AK-MZR,5,60,1,0,30,38,1,44
BD-MZR,8,480,12,1,31,41,13,1550
BD-MZR,9,180,5,1,31,41,5,404
BD-MZR,19,360,8,1,31,41,9,926
BD-MZR,1,240,3,1,31,41,3,210
BD-MZR,18,480,13,0,31,41,13,1534
BD-MZR,23,480,7,1,31,41,8,961
BD-MZR,2,240,2,0,31,41,2,131
BD-MZR,18,360,10,1,31,41,11,1130
BD-MZR,10,300,6,0,31,41,6,565
BD-MZR,20,360,7,1,31,41,8,935
BD-MZR,7,240,7,0,31,41,7,659
BD-MZR,7,120,4,0,31,41,4,265
BD-MZR,9,180,5,1,31,41,5,453
BD-MZR,2,300,4,0,31,41,4,323
BD-MZR,14,360,10,1,31,41,11,1158
BD-NAVI,8,300,2,0,3,6,2,161
BD-NAVI,8,60,0,1,3,6,0,0
BD-NAVI,8,180,2,0,3,6,2,103
BD-NAVI,18,120,1,0,3,6,1,40
BD-NAVI,18,360,1,0,3,6,1,117
BD-NAVI,2,360,0,0,3,6,0,0
BD-NAVI,18,360,1,1,3,6,1,116
BD-NAVI,13,480,1,1,3,6,1,161
BD-NAVI,0,240,0,0,3,6,0,0
BD-NAVI,15,300,1,0,3,6,1,92
BD-NAVI,5,60,0,1,3,6,0,0
BD-NAVI,13,120,0,0,3,6,0,0
BD-NAVI,7,360,2,1,3,6,2,177
BD-NAVI,13,120,0,0,3,6,0,0
BD-NAVI,18,180,1,1,3,6,1,42
MO-SUR,3,360,2,0,7,34,2,181
MO-SUR,23,60,0,0,7,34,0,0
MO-SUR,6,300,2,0,7,34,2,146
MO-SUR,7,300,2,1,7,34,2,149
MO-SUR,12,240,1,0,7,34,1,63
MO-SUR,20,480,1,0,7,34,1,160
MO-SUR,3,360,2,1,7,34,2,180
MO-SUR,17,480,3,1,7,34,3,306
MO-SUR,23,120,0,0,7,34,0,0
MO-SUR,3,360,2,1,7,34,2,184
MO-SUR,9,480,2,0,7,34,2,223
MO-SUR,10,360,2,1,7,34,2,176
MO-SUR,13,240,1,0,7,34,1,63
MO-SUR,16,360,2,1,7,34,2,190
MO-SUR,9,480,2,0,7,34,2,214
MA-MO,11,240,0,0,7,29,0,0
MA-MO,5,360,3,0,7,29,3,244
MA-MO,10,240,1,0,7,29,1,63
MA-MO,20,120,0,0,7,29,0,0
MA-MO,2,120,0,1,7,29,0,0
MA-MO,23,60,1,0,7,29,1,46
MA-MO,2,180,0,0,7,29,0,0
MA-MO,1,60,0,0,7,29,0,0
MA-MO,0,360,1,0,7,29,1,115
MA-MO,21,120,0,0,7,29,0,0
MA-MO,14,60,0,0,7,29,0,0
MA-MO,1,360,1,0,7,29,1,113
MA-MO,20,60,0,1,7,29,0,0
MA-MO,0,360,1,0,7,29,1,119
MA-MO,5,360,3,1,7,29,3,265
KWV-MA,18,300,2,0,7,16,2,144
KWV-MA,12,240,0,0,7,16,0,0
KWV-MA,11,240,0,0,7,16,0,0
KWV-MA,6,360,2,0,7,16,2,182
KWV-MA,19,240,2,0,7,16,2,121
KWV-MA,23,60,1,0,7,16,1,44
KWV-MA,3,480,3,0,7,16,3,303
KWV-MA,20,120,0,0,7,16,0,0
KWV-MA,19,180,2,1,7,16,2,112
KWV-MA,16,360,3,1,7,16,3,263
KWV-MA,5,480,3,1,7,16,3,299
KWV-MA,2,240,1,0,7,16,1,64
KWV-MA,4,300,2,1,7,16,2,158
KWV-MA,6,480,2,1,7,16,2,226
KWV-MA,16,240,3,0,7,16,3,210
BTW-KWV,4,360,4,1,14,37,4,395
BTW-KWV,21,480,3,1,14,37,3,329
BTW-KWV,1,60,1,0,14,37,1,45
BTW-KWV,2,480,5,1,14,37,5,577
BTW-KWV,22,180,1,1,14,37,1,47
BTW-KWV,15,60,0,0,14,37,0,0
BTW-KWV,7,360,4,0,14,37,4,345
BTW-KWV,8,480,4,1,14,37,4,448
BTW-KWV,2,60,0,1,14,37,0,0
BTW-KWV,13,60,0,0,14,37,0,0
BTW-KWV,5,180,1,0,14,37,1,45
BTW-KWV,22,120,0,0,14,37,0,0
BTW-KWV,0,240,3,1,14,37,3,222
BTW-KWV,16,180,5,1,14,37,5,447
BTW-KWV,8,300,3,0,14,37,3,232
BTW-UMD,7,360,4,0,14,37,4,362
BTW-UMD,9,480,2,0,14,37,2,231
BTW-UMD,1,240,2,0,14,37,2,129
BTW-UMD,20,240,2,1,14,37,2,131
BTW-UMD,16,120,1,1,14,37,1,49
BTW-UMD,21,180,2,1,14,37,2,99
BTW-UMD,4,60,0,0,14,37,0,0
BTW-UMD,18,120,3,0,14,37,3,181
BTW-UMD,18,480,6,1,14,37,6,748
BTW-UMD,23,120,1,1,14,37,1,48
BTW-UMD,16,480,6,1,14,37,6,745
BTW-UMD,14,120,1,0,14,37,1,44
BTW-UMD,12,360,3,1,14,37,3,255
BTW-UMD,22,360,3,0,14,37,3,252
BTW-UMD,16,240,4,1,14,37,4,315
LUR-UMD,1,120,2,0,16,79,2,99
LUR-UMD,14,240,1,1,16,79,1,70
LUR-UMD,13,60,0,0,16,79,0,0
LUR-UMD,22,180,1,1,16,79,1,43
LUR-UMD,16,240,5,1,16,79,5,411
LUR-UMD,21,300,2,0,16,79,2,149
LUR-UMD,1,180,2,0,16,79,2,96
LUR-UMD,23,240,3,1,16,79,3,224
LUR-UMD,16,300,5,1,16,79,5,459
LUR-UMD,15,120,0,1,16,79,0,0
LUR-UMD,22,300,3,0,16,79,3,225
LUR-UMD,5,60,1,0,16,79,1,39
LUR-UMD,2,180,2,1,16,79,2,115
LUR-UMD,11,60,0,1,16,79,0,0
LUR-UMD,8,240,0,1,16,79,0,0
LTRR-LUR,16,180,0,1,18,33,0,0
LTRR-LUR,7,180,0,1,18,33,0,0
LTRR-LUR,9,120,0,1,18,33,0,0
LTRR-LUR,9,60,0,1,18,33,0,0
LTRR-LUR,11,360,4,1,18,33,4,372
LTRR-LUR,19,120,1,0,18,33,1,45
LTRR-LUR,1,360,7,0,18,33,7,728
LTRR-LUR,11,180,3,0,18,33,3,171
LTRR-LUR,13,300,1,0,18,33,1,88
LTRR-LUR,20,300,7,1,18,33,8,812
LTRR-LUR,13,360,1,1,18,33,1,114
LTRR-LUR,12,300,2,0,18,33,2,152
LTRR-LUR,12,60,1,0,18,33,1,45
LTRR-LUR,16,360,5,0,18,33,5,441
LTRR-LUR,11,180,3,1,18,33,3,198
LTRR-PRLI,0,300,8,0,16,63,8,964
LTRR-PRLI,7,120,0,0,16,63,0,0
LTRR-PRLI,18,300,6,1,16,63,6,590
LTRR-PRLI,13,360,1,0,16,63,1,112
LTRR-PRLI,16,240,0,0,16,63,0,0
LTRR-PRLI,23,60,0,0,16,63,0,0
LTRR-PRLI,12,120,0,1,16,63,0,0
LTRR-PRLI,13,360,1,0,16,63,1,114
LTRR-PRLI,21,300,9,1,16,63,10,1032
LTRR-PRLI,9,240,0,0,16,63,0,0
LTRR-PRLI,20,360,10,0,16,63,10,1213
LTRR-PRLI,22,120,5,1,16,63,5,429
LTRR-PRLI,0,480,9,0,16,63,9,1119
LTRR-PRLI,14,300,1,1,16,63,1,89
LTRR-PRLI,20,360,10,0,16,63,10,1112
PBN-PRLI,11,480,0,0,6,64,0,0
PBN-PRLI,4,60,0,0,6,64,0,0
PBN-PRLI,21,300,4,1,6,64,4,343
PBN-PRLI,7,360,0,1,6,64,0,0
PBN-PRLI,20,240,2,0,6,64,2,134
PBN-PRLI,0,360,2,0,6,64,2,175
PBN-PRLI,20,60,0,1,6,64,0,0
PBN-PRLI,11,240,0,1,6,64,0,0
PBN-PRLI,21,300,4,0,6,64,4,302
PBN-PRLI,3,480,2,0,6,64,2,228
PBN-PRLI,1,120,1,1,6,64,1,41
PBN-PRLI,6,180,2,0,6,64,2,108
PBN-PRLI,4,360,2,1,6,64,2,184
PBN-PRLI,7,180,0,1,6,64,0,0
PBN-PRLI,20,360,4,1,6,64,4,344
PAU-PBN,17,120,3,0,44,28,3,168
PAU-PBN,10,180,3,0,44,28,3,186
PAU-PBN,3,360,17,0,44,28,17,1756
PAU-PBN,8,120,4,0,44,28,4,270
PAU-PBN,1,60,3,0,44,28,3,178
PAU-PBN,16,120,3,0,44,28,3,170
PAU-PBN,4,240,12,1,44,28,13,1334
PAU-PBN,10,60,3,0,44,28,3,185
PAU-PBN,9,360,5,0,44,28,5,445
PAU-PBN,22,120,1,1,44,28,1,43
PAU-PBN,20,240,5,1,44,28,5,437
PAU-PBN,16,240,4,0,44,28,4,324
PAU-PBN,4,480,19,0,44,28,19,2261
PAU-PBN,14,180,4,0,44,28,4,307
PAU-PBN,22,240,7,1,44,28,8,879
HNL-PAU,3,360,3,1,14,81,3,257
HNL-PAU,10,360,3,0,14,81,3,247
HNL-PAU,16,120,0,0,14,81,0,0
HNL-PAU,16,300,0,1,14,81,0,0
HNL-PAU,21,240,6,1,14,81,6,559
HNL-PAU,13,60,1,0,14,81,1,40
HNL-PAU,13,240,1,1,14,81,1,64
HNL-PAU,17,480,6,0,14,81,6,598
HNL-PAU,5,60,0,1,14,81,0,0
HNL-PAU,13,180,1,0,14,81,1,40
HNL-PAU,14,120,0,1,14,81,0,0
HNL-PAU,2,240,2,0,14,81,2,126
HNL-PAU,12,60,0,0,14,81,0,0
HNL-PAU,1,240,3,1,14,81,3,200
HNL-PAU,1,300,3,1,14,81,3,233
HNL-WHM,14,60,0,1,26,47,0,0
HNL-WHM,10,300,8,0,26,47,8,864
HNL-WHM,15,120,2,0,26,47,2,100
HNL-WHM,3,300,5,1,26,47,5,511
HNL-WHM,2,300,5,1,26,47,5,496
HNL-WHM,6,300,6,0,26,47,6,601
HNL-WHM,4,240,4,0,26,47,4,287
HNL-WHM,19,240,9,0,26,47,9,910
HNL-WHM,15,240,2,1,26,47,2,130
HNL-WHM,6,240,3,0,26,47,3,203
HNL-WHM,21,360,6,0,26,47,6,638
HNL-WHM,6,480,11,0,26,47,11,1172
HNL-WHM,10,360,9,0,26,47,9,939
HNL-WHM,12,120,4,1,26,47,4,278
HNL-WHM,7,360,7,1,26,47,8,929
AK-WHM,4,300,6,0,26,79,6,620
AK-WHM,21,60,2,1,26,79,2,113
AK-WHM,19,360,9,1,26,79,10,1031
AK-WHM,5,360,6,0,26,79,6,599
AK-WHM,16,180,1,1,26,79,1,49
AK-WHM,3,300,5,0,26,79,5,479
AK-WHM,8,360,10,0,26,79,10,1024
AK-WHM,11,240,7,0,26,79,7,675
AK-WHM,11,480,9,0,26,79,9,1080
AK-WHM,19,120,7,0,26,79,7,625
AK-WHM,9,480,11,0,26,79,11,1260
AK-WHM,10,300,8,1,26,79,9,1046
AK-WHM,23,300,0,1,26,79,0,0
AK-WHM,17,360,9,1,26,79,10,1177
AK-WHM,0,120,0,1,26,79,0,0
BD-CND,12,60,0,1,15,29,0,0
BD-CND,13,120,3,0,15,29,3,175
BD-CND,14,300,4,1,15,29,4,375
BD-CND,18,120,2,1,15,29,2,116
BD-CND,17,300,4,1,15,29,4,375
BD-CND,13,480,7,1,15,29,8,879
BD-CND,0,300,1,0,15,29,1,94
BD-CND,12,180,3,1,15,29,3,208
BD-CND,8,480,6,1,15,29,6,748
BD-CND,15,60,0,1,15,29,0,0
BD-CND,20,300,3,1,15,29,3,253
BD-CND,9,60,2,0,15,29,2,104
BD-CND,1,60,0,1,15,29,0,0
BD-CND,20,240,3,1,15,29,3,227
BD-CND,18,180,2,1,15,29,2,109
CND-DMN,15,180,3,1,15,17,3,184
CND-DMN,15,120,3,0,15,17,3,173
CND-DMN,12,120,2,0,15,17,2,101
CND-DMN,11,360,6,1,15,17,6,617
CND-DMN,1,120,0,1,15,17,0,0
CND-DMN,7,360,4,1,15,17,4,382
CND-DMN,14,180,3,1,15,17,3,195
CND-DMN,18,120,2,0,15,17,2,101
CND-DMN,11,300,5,1,15,17,5,486
CND-DMN,8,360,5,1,15,17,5,474
CND-DMN,21,300,3,1,15,17,3,229
CND-DMN,15,120,3,1,15,17,3,208
CND-DMN,16,240,3,1,15,17,3,225
CND-DMN,22,300,2,1,15,17,2,152
CND-DMN,8,180,2,1,15,17,2,99
DMN-PLO,5,240,4,0,25,20,4,298
DMN-PLO,13,300,7,1,25,20,8,818
DMN-PLO,15,60,3,0,25,20,3,179
DMN-PLO,8,300,9,0,25,20,9,1045
DMN-PLO,22,60,0,0,25,20,0,0
DMN-PLO,10,480,11,0,25,20,11,1189
DMN-PLO,14,60,0,0,25,20,0,0
DMN-PLO,22,480,3,1,25,20,3,329
DMN-PLO,14,480,10,1,25,20,11,1262
DMN-PLO,3,360,5,0,25,20,5,491
DMN-PLO,6,180,4,1,25,20,4,298
DMN-PLO,1,300,1,1,25,20,1,90
DMN-PLO,3,120,1,1,25,20,1,47
DMN-PLO,0,60,0,1,25,20,0,0
DMN-PLO,14,360,8,1,25,20,9,926
PLO-WR,6,240,5,0,25,30,5,427
PLO-WR,12,480,11,0,25,30,11,1227
PLO-WR,7,120,3,1,25,30,3,195
PLO-WR,20,300,3,1,25,30,3,227
PLO-WR,3,60,1,1,25,30,1,40
PLO-WR,3,240,2,1,25,30,2,142
PLO-WR,17,180,4,1,25,30,4,306
PLO-WR,21,120,2,1,25,30,2,114
PLO-WR,10,300,7,1,25,30,8,940
PLO-WR,2,240,1,1,25,30,1,71
PLO-WR,15,480,12,0,25,30,12,1388
PLO-WR,22,180,2,1,25,30,2,116
PLO-WR,0,60,0,0,25,30,0,0
PLO-WR,6,180,4,0,25,30,4,262
PLO-WR,1,360,2,0,25,30,2,172
NGP-WR,2,60,0,0,44,78,0,0
NGP-WR,8,240,15,0,44,78,15,1716
NGP-WR,23,480,7,0,44,78,7,824
NGP-WR,5,360,16,1,44,78,18,2136
NGP-WR,9,240,14,1,44,78,16,1802
NGP-WR,18,60,4,1,44,78,4,293
NGP-WR,22,180,6,1,44,78,6,614
NGP-WR,19,60,3,0,44,78,3,174
NGP-WR,22,120,0,1,44,78,0,0
NGP-WR,10,240,8,1,44,78,9,934
NGP-WR,16,240,8,0,44,78,8,799
NGP-WR,7,360,19,0,44,78,19,1877
NGP-WR,17,180,8,1,44,78,9,967
NGP-WR,12,120,3,1,44,78,3,201
NGP-WR,19,300,6,0,44,78,6,566
KOP-RKD,16,480,1,1,2,14,1,165
KOP-RKD,14,180,1,1,2,14,1,44
KOP-RKD,4,120,0,0,2,14,0,0
KOP-RKD,18,120,0,0,2,14,0,0
KOP-RKD,20,240,1,1,2,14,1,67
KOP-RKD,4,480,0,0,2,14,0,0
KOP-RKD,16,300,0,0,2,14,0,0
KOP-RKD,13,300,1,1,2,14,1,95
KOP-RKD,2,360,0,1,2,14,0,0
KOP-RKD,21,360,1,0,2,14,1,117
KOP-RKD,13,480,1,1,2,14,1,164
KOP-RKD,17,180,0,0,2,14,0,0
KOP-RKD,18,300,0,1,2,14,0,0
KOP-RKD,9,180,0,0,2,14,0,0
KOP-RKD,13,240,1,0,2,14,1,67
HTK-RKD,20,480,3,0,10,7,3,304
HTK-RKD,3,240,2,1,10,7,2,134
HTK-RKD,3,120,0,0,10,7,0,0
HTK-RKD,0,480,2,1,10,7,2,221
HTK-RKD,2,480,3,0,10,7,3,288
HTK-RKD,8,60,1,0,10,7,1,43
HTK-RKD,21,480,2,0,10,7,2,226
HTK-RKD,2,180,0,0,10,7,0,0
HTK-RKD,12,120,0,0,10,7,0,0
HTK-RKD,8,480,4,0,10,7,4,402
HTK-RKD,4,60,0,1,10,7,0,0
HTK-RKD,17,120,0,0,10,7,0,0
HTK-RKD,20,300,3,1,10,7,3,226
HTK-RKD,23,300,2,0,10,7,2,148
HTK-RKD,13,360,2,0,10,7,2,171
HTK-MRJ,22,360,1,0,7,27,1,112
HTK-MRJ,15,240,2,1,7,27,2,131
HTK-MRJ,0,480,1,1,7,27,1,166
HTK-MRJ,4,360,1,0,7,27,1,118
HTK-MRJ,11,120,1,1,7,27,1,43
HTK-MRJ,21,300,2,1,7,27,2,154
HTK-MRJ,9,300,1,0,7,27,1,92
HTK-MRJ,2,300,0,0,7,27,0,0
HTK-MRJ,0,300,0,1,7,27,0,0
HTK-MRJ,23,120,0,1,7,27,0,0
HTK-MRJ,15,300,2,0,7,27,2,143
HTK-MRJ,21,180,2,0,7,27,2,110
HTK-MRJ,8,60,0,1,7,27,0,0
HTK-MRJ,11,120,1,1,7,27,1,44
HTK-MRJ,12,240,3,0,7,27,3,209
KVK-MRJ,7,60,0,1,7,45,0,0
KVK-MRJ,2,480,3,1,7,45,3,303
KVK-MRJ,5,180,0,0,7,45,0,0
KVK-MRJ,17,60,1,0,7,45,1,48
KVK-MRJ,4,240,0,0,7,45,0,0
KVK-MRJ,13,360,2,1,7,45,2,177
KVK-MRJ,22,480,2,1,7,45,2,226
KVK-MRJ,17,360,2,0,7,45,2,178
KVK-MRJ,17,360,2,1,7,45,2,175
KVK-MRJ,19,60,0,1,7,45,0,0
KVK-MRJ,15,120,1,0,7,45,1,43
KVK-MRJ,2,300,1,1,7,45,1,92
KVK-MRJ,8,240,2,0,7,45,2,138
KVK-MRJ,2,360,1,1,7,45,1,120
KVK-MRJ,22,240,1,1,7,45,1,72
DLGN-KVK,0,60,0,1,9,16,0,0
DLGN-KVK,6,120,0,1,9,16,0,0
DLGN-KVK,17,300,2,1,9,16,2,153
DLGN-KVK,3,360,1,1,9,16,1,112
DLGN-KVK,21,180,0,0,9,16,0,0
DLGN-KVK,1,480,2,0,9,16,2,224
DLGN-KVK,14,60,1,1,9,16,1,44
DLGN-KVK,8,240,3,1,9,16,3,218
DLGN-KVK,4,300,0,0,9,16,0,0
DLGN-KVK,5,180,0,0,9,16,0,0
DLGN-KVK,15,60,1,0,9,16,1,44
DLGN-KVK,23,240,1,1,9,16,1,72
DLGN-KVK,17,240,2,1,9,16,2,136
DLGN-KVK,7,120,0,0,9,16,0,0
DLGN-KVK,17,360,2,0,9,16,2,170
DLGN-SGLA,9,360,3,0,7,46,3,241
DLGN-SGLA,9,180,2,0,7,46,2,104
DLGN-SGLA,5,240,0,0,7,46,0,0
DLGN-SGLA,15,300,2,0,7,46,2,144
DLGN-SGLA,1,60,0,0,7,46,0,0
DLGN-SGLA,13,360,2,1,7,46,2,178
DLGN-SGLA,1,180,2,0,7,46,2,98
DLGN-SGLA,5,120,0,0,7,46,0,0
DLGN-SGLA,23,60,0,1,7,46,0,0
DLGN-SGLA,22,360,2,1,7,46,2,173
DLGN-SGLA,12,240,1,1,7,46,1,67
DLGN-SGLA,13,60,0,1,7,46,0,0
DLGN-SGLA,2,300,2,1,7,46,2,148
DLGN-SGLA,18,120,2,0,7,46,2,98
DLGN-SGLA,5,300,0,0,7,46,0,0
PVR-SGLA,0,120,1,0,12,29,1,46
PVR-SGLA,17,180,2,0,12,29,2,114
PVR-SGLA,7,360,4,1,12,29,4,384
PVR-SGLA,16,60,1,0,12,29,1,47
PVR-SGLA,20,360,1,1,12,29,1,120
PVR-SGLA,22,360,3,0,12,29,3,272
PVR-SGLA,19,180,0,0,12,29,0,0
PVR-SGLA,12,60,0,0,12,29,0,0
PVR-SGLA,21,120,0,1,12,29,0,0
PVR-SGLA,7,60,0,0,12,29,0,0
PVR-SGLA,2,240,2,1,12,29,2,128
PVR-SGLA,3,120,1,1,12,29,1,42
PVR-SGLA,20,300,1,0,12,29,1,88
PVR-SGLA,10,240,5,0,12,29,5,412
PVR-SGLA,19,480,2,0,12,29,2,223
MLB-PVR,12,480,3,0,8,31,3,293
MLB-PVR,8,360,1,0,8,31,1,117
MLB-PVR,16,120,1,0,8,31,1,46
MLB-PVR,8,300,1,0,8,31,1,90
MLB-PVR,4,360,4,1,8,31,4,379
MLB-PVR,0,120,1,0,8,31,1,42
MLB-PVR,14,60,0,1,8,31,0,0
MLB-PVR,19,60,1,0,8,31,1,44
MLB-PVR,19,120,1,0,8,31,1,39
MLB-PVR,6,240,2,1,8,31,2,140
MLB-PVR,18,360,2,1,8,31,2,185
MLB-PVR,14,360,3,1,8,31,3,272
MLB-PVR,17,480,3,0,8,31,3,315
MLB-PVR,19,360,1,0,8,31,1,112
MLB-PVR,15,360,3,1,8,31,3,267
KWV-MLB,2,300,1,1,6,22,1,90
KWV-MLB,17,120,2,0,6,22,2,98
KWV-MLB,11,300,0,0,6,22,0,0
KWV-MLB,14,480,3,1,6,22,3,302
KWV-MLB,9,360,0,0,6,22,0,0
KWV-MLB,6,360,1,1,6,22,1,113
KWV-MLB,14,120,0,0,6,22,0,0
KWV-MLB,15,60,0,1,6,22,0,0
KWV-MLB,3,180,1,1,6,22,1,43
KWV-MLB,23,240,1,1,6,22,1,72
KWV-MLB,18,300,2,1,6,22,2,151
KWV-MLB,22,480,2,1,6,22,2,231
KWV-MLB,10,120,0,0,6,22,0,0
KWV-MLB,2,240,1,1,6,22,1,68
KWV-MLB,0,240,1,1,6,22,1,73
LTRR-PNF,12,240,1,1,4,8,1,73
LTRR-PNF,8,300,2,1,4,8,2,162
LTRR-PNF,3,60,0,1,4,8,0,0
LTRR-PNF,13,480,0,0,4,8,0,0
LTRR-PNF,1,300,1,1,4,8,1,91
LTRR-PNF,22,480,2,0,4,8,2,232
LTRR-PNF,8,60,0,1,4,8,0,0
LTRR-PNF,10,300,2,0,4,8,2,146
LTRR-PNF,16,300,0,0,4,8,0,0
LTRR-PNF,10,60,1,0,4,8,1,42
LTRR-PNF,3,180,0,0,4,8,0,0
LTRR-PNF,10,60,1,1,4,8,1,42
LTRR-PNF,18,300,1,1,4,8,1,95
LTRR-PNF,22,240,2,1,4,8,2,138
LTRR-PNF,4,180,0,0,4,8,0,0
PNF-PRLI,18,120,1,1,6,55,1,41
PNF-PRLI,6,60,0,0,6,55,0,0
PNF-PRLI,11,60,1,0,6,55,1,40
PNF-PRLI,20,60,0,0,6,55,0,0
PNF-PRLI,20,120,0,1,6,55,0,0
PNF-PRLI,16,480,2,0,6,55,2,221
PNF-PRLI,21,180,1,1,6,55,1,42
PNF-PRLI,9,240,2,0,6,55,2,128
PNF-PRLI,13,480,1,0,6,55,1,161
PNF-PRLI,22,180,1,1,6,55,1,47
PNF-PRLI,3,60,0,0,6,55,0,0
PNF-PRLI,5,60,0,1,6,55,0,0
PNF-PRLI,15,240,1,0,6,55,1,66
PNF-PRLI,1,300,1,0,6,55,1,95
PNF-PRLI,14,480,1,1,6,55,1,164
GNH-PRLI,14,480,3,1,16,5,3,329
GNH-PRLI,1,120,0,0,16,5,0,0
GNH-PRLI,0,60,9,0,16,5,9,1008
GNH-PRLI,21,60,1,1,16,5,1,43
GNH-PRLI,22,240,9,0,16,5,9,1059
GNH-PRLI,22,240,9,0,16,5,9,878
GNH-PRLI,13,360,1,0,16,5,1,119
GNH-PRLI,17,60,1,0,16,5,1,46
GNH-PRLI,8,60,1,1,16,5,1,43
GNH-PRLI,18,180,1,0,16,5,1,39
GNH-PRLI,22,240,9,0,16,5,9,923
GNH-PRLI,11,60,0,1,16,5,0,0
GNH-PRLI,12,240,0,1,16,5,0,0
GNH-PRLI,10,360,1,0,16,5,1,114
GNH-PRLI,14,60,0,0,16,5,0,0
GNH-PBN,15,480,3,0,16,59,3,307
GNH-PBN,15,480,3,1,16,59,3,303
GNH-PBN,0,480,9,0,16,59,9,1045
GNH-PBN,5,480,3,1,16,59,3,303
GNH-PBN,15,180,0,1,16,59,0,0
GNH-PBN,0,480,9,0,16,59,9,1084
GNH-PBN,6,480,3,0,16,59,3,290
GNH-PBN,3,60,0,1,16,59,0,0
GNH-PBN,23,60,3,0,16,59,3,175
GNH-PBN,6,480,3,0,16,59,3,319
GNH-PBN,17,180,2,0,16,59,2,100
GNH-PBN,20,360,10,0,16,59,10,1136
GNH-PBN,16,60,0,1,16,59,0,0
GNH-PBN,9,480,1,1,16,59,1,163
GNH-PBN,19,180,2,0,16,59,2,107
ARAG-MRJ,5,180,0,1,2,18,0,0
ARAG-MRJ,4,120,0,0,2,18,0,0
ARAG-MRJ,17,300,0,1,2,18,0,0
ARAG-MRJ,1,180,0,1,2,18,0,0
